 1.000000e+00 -1.954367e-05 -2.882478e-10 
 1.002305e+00 -1.954367e-05 -2.889122e-10 
 1.004616e+00 -1.954367e-05 -2.895783e-10 
 1.006932e+00 -1.954367e-05 -2.902458e-10 
 1.009253e+00 -1.954367e-05 -2.909149e-10 
 1.011579e+00 -1.954367e-05 -2.915855e-10 
 1.013911e+00 -1.954367e-05 -2.922577e-10 
 1.016249e+00 -1.954367e-05 -2.929314e-10 
 1.018591e+00 -1.954367e-05 -2.936067e-10 
 1.020939e+00 -1.954367e-05 -2.942835e-10 
 1.023293e+00 -1.954367e-05 -2.949619e-10 
 1.025652e+00 -1.954367e-05 -2.956419e-10 
 1.028016e+00 -1.954367e-05 -2.963234e-10 
 1.030386e+00 -1.954367e-05 -2.970065e-10 
 1.032761e+00 -1.954367e-05 -2.976912e-10 
 1.035142e+00 -1.954367e-05 -2.983774e-10 
 1.037528e+00 -1.954367e-05 -2.990652e-10 
 1.039920e+00 -1.954367e-05 -2.997547e-10 
 1.042317e+00 -1.954367e-05 -3.004457e-10 
 1.044720e+00 -1.954367e-05 -3.011383e-10 
 1.047129e+00 -1.954367e-05 -3.018325e-10 
 1.049542e+00 -1.954367e-05 -3.025283e-10 
 1.051962e+00 -1.954367e-05 -3.032257e-10 
 1.054387e+00 -1.954367e-05 -3.039247e-10 
 1.056818e+00 -1.954367e-05 -3.046253e-10 
 1.059254e+00 -1.954367e-05 -3.053275e-10 
 1.061696e+00 -1.954367e-05 -3.060314e-10 
 1.064143e+00 -1.954367e-05 -3.067368e-10 
 1.066596e+00 -1.954367e-05 -3.074440e-10 
 1.069055e+00 -1.954367e-05 -3.081527e-10 
 1.071519e+00 -1.954367e-05 -3.088630e-10 
 1.073989e+00 -1.954367e-05 -3.095751e-10 
 1.076465e+00 -1.954367e-05 -3.102887e-10 
 1.078947e+00 -1.954367e-05 -3.110040e-10 
 1.081434e+00 -1.954367e-05 -3.117209e-10 
 1.083927e+00 -1.954367e-05 -3.124395e-10 
