 1.000000e+00  1.190147e-04  2.306954e-11 
 1.002305e+00  1.190147e-04  2.312272e-11 
 1.004616e+00  1.190147e-04  2.317602e-11 
 1.006932e+00  1.190147e-04  2.322945e-11 
 1.009253e+00  1.190147e-04  2.328300e-11 
 1.011579e+00  1.190147e-04  2.333667e-11 
 1.013911e+00  1.190147e-04  2.339046e-11 
 1.016249e+00  1.190147e-04  2.344439e-11 
 1.018591e+00  1.190147e-04  2.349843e-11 
 1.020939e+00  1.190147e-04  2.355260e-11 
 1.023293e+00  1.190147e-04  2.360689e-11 
 1.025652e+00  1.190147e-04  2.366131e-11 
 1.028016e+00  1.190147e-04  2.371586e-11 
 1.030386e+00  1.190147e-04  2.377053e-11 
 1.032761e+00  1.190147e-04  2.382533e-11 
 1.035142e+00  1.190147e-04  2.388025e-11 
 1.037528e+00  1.190147e-04  2.393530e-11 
 1.039920e+00  1.190147e-04  2.399048e-11 
 1.042317e+00  1.190147e-04  2.404578e-11 
 1.044720e+00  1.190147e-04  2.410121e-11 
 1.047129e+00  1.190147e-04  2.415677e-11 
 1.049542e+00  1.190147e-04  2.421246e-11 
 1.051962e+00  1.190147e-04  2.426827e-11 
 1.054387e+00  1.190147e-04  2.432422e-11 
 1.056818e+00  1.190147e-04  2.438029e-11 
 1.059254e+00  1.190147e-04  2.443649e-11 
 1.061696e+00  1.190147e-04  2.449282e-11 
 1.064143e+00  1.190147e-04  2.454929e-11 
 1.066596e+00  1.190147e-04  2.460588e-11 
 1.069055e+00  1.190147e-04  2.466260e-11 
 1.071519e+00  1.190147e-04  2.471945e-11 
 1.073989e+00  1.190147e-04  2.477644e-11 
 1.076465e+00  1.190147e-04  2.483355e-11 
 1.078947e+00  1.190147e-04  2.489080e-11 
 1.081434e+00  1.190147e-04  2.494818e-11 
 1.083927e+00  1.190147e-04  2.500569e-11 
 1.086426e+00  1.190147e-04  2.506333e-11 
 1.088930e+00  1.190147e-04  2.512111e-11 
 1.091440e+00  1.190147e-04  2.517902e-11 
 1.093956e+00  1.190147e-04  2.523707e-11 
 1.096478e+00  1.190147e-04  2.529524e-11 
 1.099006e+00  1.190147e-04  2.535355e-11 
 1.101539e+00  1.190147e-04  2.541200e-11 
 1.104079e+00  1.190147e-04  2.547058e-11 
 1.106624e+00  1.190147e-04  2.552930e-11 
 1.109175e+00  1.190147e-04  2.558815e-11 
 1.111732e+00  1.190147e-04  2.564713e-11 
 1.114295e+00  1.190147e-04  2.570626e-11 
 1.116863e+00  1.190147e-04  2.576552e-11 
 1.119438e+00  1.190147e-04  2.582491e-11 
 1.122018e+00  1.190147e-04  2.588444e-11 
 1.124605e+00  1.190147e-04  2.594411e-11 
 1.127197e+00  1.190147e-04  2.600392e-11 
 1.129796e+00  1.190147e-04  2.606387e-11 
 1.132400e+00  1.190147e-04  2.612395e-11 
 1.135011e+00  1.190147e-04  2.618417e-11 
 1.137627e+00  1.190147e-04  2.624453e-11 
 1.140250e+00  1.190147e-04  2.630503e-11 
 1.142878e+00  1.190147e-04  2.636567e-11 
 1.145513e+00  1.190147e-04  2.642645e-11 
 1.148154e+00  1.190147e-04  2.648737e-11 
 1.150800e+00  1.190147e-04  2.654843e-11 
 1.153453e+00  1.190147e-04  2.660963e-11 
 1.156112e+00  1.190147e-04  2.667097e-11 
 1.158777e+00  1.190147e-04  2.673246e-11 
 1.161449e+00  1.190147e-04  2.679408e-11 
 1.164126e+00  1.190147e-04  2.685585e-11 
 1.166810e+00  1.190147e-04  2.691776e-11 
 1.169499e+00  1.190147e-04  2.697981e-11 
