 1.610269e-06  2.000000e+00  1.610269e-06  1.845462e+00 
 1.660269e-06  2.000000e+00  1.660269e-06  1.845449e+00 
 1.710269e-06  2.000000e+00  1.710269e-06  1.845461e+00 
 1.760269e-06  2.000000e+00  1.760269e-06  1.845449e+00 
 1.810269e-06  2.000000e+00  1.810269e-06  1.845461e+00 
 1.860269e-06  2.000000e+00  1.860269e-06  1.845449e+00 
 1.910269e-06  2.000000e+00  1.910269e-06  1.845460e+00 
 1.960269e-06  2.000000e+00  1.960269e-06  1.845449e+00 
 2.010269e-06  2.000000e+00  2.010269e-06  1.845460e+00 
 2.060269e-06  2.000000e+00  2.060269e-06  1.845449e+00 
 2.110269e-06  2.000000e+00  2.110269e-06  1.845459e+00 
 2.160269e-06  2.000000e+00  2.160269e-06  1.845449e+00 
 2.210269e-06  2.000000e+00  2.210269e-06  1.845459e+00 
 2.260269e-06  2.000000e+00  2.260269e-06  1.845449e+00 
 2.310269e-06  2.000000e+00  2.310269e-06  1.845458e+00 
 2.360269e-06  2.000000e+00  2.360269e-06  1.845449e+00 
 2.410269e-06  2.000000e+00  2.410269e-06  1.845458e+00 
 2.460269e-06  2.000000e+00  2.460269e-06  1.845449e+00 
 2.510269e-06  2.000000e+00  2.510269e-06  1.845458e+00 
 2.560269e-06  2.000000e+00  2.560269e-06  1.845449e+00 
 2.610269e-06  2.000000e+00  2.610269e-06  1.845457e+00 
 2.660269e-06  2.000000e+00  2.660269e-06  1.845449e+00 
 2.710269e-06  2.000000e+00  2.710269e-06  1.845457e+00 
 2.760269e-06  2.000000e+00  2.760269e-06  1.845449e+00 
 2.810269e-06  2.000000e+00  2.810269e-06  1.845457e+00 
 2.860269e-06  2.000000e+00  2.860269e-06  1.845449e+00 
 2.910269e-06  2.000000e+00  2.910269e-06  1.845456e+00 
 2.960269e-06  2.000000e+00  2.960269e-06  1.845449e+00 
 3.010269e-06  2.000000e+00  3.010269e-06  1.845456e+00 
 3.060269e-06  2.000000e+00  3.060269e-06  1.845449e+00 
 3.110269e-06  2.000000e+00  3.110269e-06  1.845456e+00 
 3.160269e-06  2.000000e+00  3.160269e-06  1.845449e+00 
 3.210269e-06  2.000000e+00  3.210269e-06  1.845456e+00 
 3.260269e-06  2.000000e+00  3.260269e-06  1.845449e+00 
 3.310269e-06  2.000000e+00  3.310269e-06  1.845455e+00 
 3.360269e-06  2.000000e+00  3.360269e-06  1.845449e+00 
 3.410269e-06  2.000000e+00  3.410269e-06  1.845455e+00 
 3.460269e-06  2.000000e+00  3.460269e-06  1.845449e+00 
 3.510269e-06  2.000000e+00  3.510269e-06  1.845455e+00 
 3.560269e-06  2.000000e+00  3.560269e-06  1.845449e+00 
 3.610269e-06  2.000000e+00  3.610269e-06  1.845455e+00 
 3.660269e-06  2.000000e+00  3.660269e-06  1.845449e+00 
 3.710269e-06  2.000000e+00  3.710269e-06  1.845455e+00 
 3.760269e-06  2.000000e+00  3.760269e-06  1.845449e+00 
 3.810269e-06  2.000000e+00  3.810269e-06  1.845454e+00 
 3.860269e-06  2.000000e+00  3.860269e-06  1.845449e+00 
 3.910269e-06  2.000000e+00  3.910269e-06  1.845454e+00 
 3.960269e-06  2.000000e+00  3.960269e-06  1.845449e+00 
 4.010269e-06  2.000000e+00  4.010269e-06  1.845454e+00 
 4.060269e-06  2.000000e+00  4.060269e-06  1.845449e+00 
 4.110269e-06  2.000000e+00  4.110269e-06  1.845454e+00 
 4.160269e-06  2.000000e+00  4.160269e-06  1.845449e+00 
 4.210269e-06  2.000000e+00  4.210269e-06  1.845454e+00 
 4.260269e-06  2.000000e+00  4.260269e-06  1.845449e+00 
 4.310269e-06  2.000000e+00  4.310269e-06  1.845454e+00 
 4.360269e-06  2.000000e+00  4.360269e-06  1.845449e+00 
 4.410269e-06  2.000000e+00  4.410269e-06  1.845453e+00 
 4.460269e-06  2.000000e+00  4.460269e-06  1.845450e+00 
 4.510269e-06  2.000000e+00  4.510269e-06  1.845453e+00 
 4.560269e-06  2.000000e+00  4.560269e-06  1.845450e+00 
 4.610269e-06  2.000000e+00  4.610269e-06  1.845453e+00 
 4.660269e-06  2.000000e+00  4.660269e-06  1.845450e+00 
 4.710269e-06  2.000000e+00  4.710269e-06  1.845453e+00 
 4.760269e-06  2.000000e+00  4.760269e-06  1.845450e+00 
 4.810269e-06  2.000000e+00  4.810269e-06  1.845453e+00 
 4.860269e-06  2.000000e+00  4.860269e-06  1.845450e+00 
 4.910269e-06  2.000000e+00  4.910269e-06  1.845453e+00 
 4.960269e-06  2.000000e+00  4.960269e-06  1.845450e+00 
 5.000000e-06  2.000000e+00  5.000000e-06  1.845453e+00 
 5.000100e-06  1.800000e+00  5.000100e-06  1.842181e+00 
 5.000300e-06  1.400000e+00  5.000300e-06  1.835488e+00 
 5.000700e-06  6.000000e-01  5.000700e-06  1.823655e+00 
 5.001000e-06  0.000000e+00  5.001000e-06  1.818214e+00 
 5.001044e-06  0.000000e+00  5.001044e-06  1.817504e+00 
 5.001131e-06  0.000000e+00  5.001131e-06  1.816056e+00 
 5.001305e-06  0.000000e+00  5.001305e-06  1.812995e+00 
 5.001654e-06  0.000000e+00  5.001654e-06  1.806201e+00 
 5.002352e-06  0.000000e+00  5.002352e-06  1.790257e+00 
 5.003403e-06  0.000000e+00  5.003403e-06  1.762060e+00 
 5.005052e-06  0.000000e+00  5.005052e-06  1.712194e+00 
 5.006921e-06  0.000000e+00  5.006921e-06  1.651549e+00 
 5.009709e-06  0.000000e+00  5.009709e-06  1.557620e+00 
 5.013376e-06  0.000000e+00  5.013376e-06  1.431315e+00 
 5.019139e-06  0.000000e+00  5.019139e-06  1.230807e+00 
 5.027015e-06  0.000000e+00  5.027015e-06  9.559690e-01 
 5.036844e-06  0.000000e+00  5.036844e-06  6.197595e-01 
 5.049106e-06  0.000000e+00  5.049106e-06  2.823040e-01 
 5.057692e-06  0.000000e+00  5.057692e-06  1.469244e-01 
 5.066738e-06  0.000000e+00  5.066738e-06  7.844944e-02 
 5.075081e-06  0.000000e+00  5.075081e-06  4.482012e-02 
 5.083939e-06  0.000000e+00  5.083939e-06  2.616994e-02 
 5.093743e-06  0.000000e+00  5.093743e-06  1.561555e-02 
 5.104068e-06  0.000000e+00  5.104068e-06  1.036055e-02 
 5.115759e-06  0.000000e+00  5.115759e-06  7.706573e-03 
 5.128167e-06  0.000000e+00  5.128167e-06  6.562999e-03 
 5.143947e-06  0.000000e+00  5.143947e-06  6.055175e-03 
 5.163991e-06  0.000000e+00  5.163991e-06  5.875545e-03 
 5.192751e-06  0.000000e+00  5.192751e-06  5.853062e-03 
 5.240777e-06  0.000000e+00  5.240777e-06  5.841753e-03 
 5.290777e-06  0.000000e+00  5.290777e-06  5.853531e-03 
 5.340777e-06  0.000000e+00  5.340777e-06  5.841496e-03 
 5.390777e-06  0.000000e+00  5.390777e-06  5.853512e-03 
 5.440777e-06  0.000000e+00  5.440777e-06  5.841666e-03 
 5.490777e-06  0.000000e+00  5.490777e-06  5.853289e-03 
 5.540777e-06  0.000000e+00  5.540777e-06  5.841903e-03 
 5.590777e-06  0.000000e+00  5.590777e-06  5.853039e-03 
 5.640777e-06  0.000000e+00  5.640777e-06  5.842152e-03 
 5.690777e-06  0.000000e+00  5.690777e-06  5.852783e-03 
 5.740777e-06  0.000000e+00  5.740777e-06  5.842404e-03 
 5.790777e-06  0.000000e+00  5.790777e-06  5.852526e-03 
 5.840777e-06  0.000000e+00  5.840777e-06  5.842655e-03 
 5.890777e-06  0.000000e+00  5.890777e-06  5.852272e-03 
 5.940777e-06  0.000000e+00  5.940777e-06  5.842902e-03 
 5.990777e-06  0.000000e+00  5.990777e-06  5.852025e-03 
 6.040777e-06  0.000000e+00  6.040777e-06  5.843142e-03 
 6.090777e-06  0.000000e+00  6.090777e-06  5.851785e-03 
 6.140777e-06  0.000000e+00  6.140777e-06  5.843373e-03 
 6.190777e-06  0.000000e+00  6.190777e-06  5.851555e-03 
 6.240777e-06  0.000000e+00  6.240777e-06  5.843596e-03 
 6.290777e-06  0.000000e+00  6.290777e-06  5.851334e-03 
 6.340777e-06  0.000000e+00  6.340777e-06  5.843809e-03 
 6.390777e-06  0.000000e+00  6.390777e-06  5.851123e-03 
 6.440777e-06  0.000000e+00  6.440777e-06  5.844013e-03 
 6.490777e-06  0.000000e+00  6.490777e-06  5.850922e-03 
 6.540777e-06  0.000000e+00  6.540777e-06  5.844207e-03 
 6.590777e-06  0.000000e+00  6.590777e-06  5.850730e-03 
 6.640777e-06  0.000000e+00  6.640777e-06  5.844391e-03 
 6.690777e-06  0.000000e+00  6.690777e-06  5.850549e-03 
 6.740777e-06  0.000000e+00  6.740777e-06  5.844565e-03 
 6.790777e-06  0.000000e+00  6.790777e-06  5.850377e-03 
 6.840777e-06  0.000000e+00  6.840777e-06  5.844731e-03 
 6.890777e-06  0.000000e+00  6.890777e-06  5.850215e-03 
 6.940777e-06  0.000000e+00  6.940777e-06  5.844888e-03 
 6.990777e-06  0.000000e+00  6.990777e-06  5.850061e-03 
 7.040777e-06  0.000000e+00  7.040777e-06  5.845036e-03 
 7.090777e-06  0.000000e+00  7.090777e-06  5.849916e-03 
 7.140777e-06  0.000000e+00  7.140777e-06  5.845176e-03 
 7.190777e-06  0.000000e+00  7.190777e-06  5.849778e-03 
 7.240777e-06  0.000000e+00  7.240777e-06  5.845308e-03 
 7.290777e-06  0.000000e+00  7.290777e-06  5.849649e-03 
 7.340777e-06  0.000000e+00  7.340777e-06  5.845433e-03 
 7.390777e-06  0.000000e+00  7.390777e-06  5.849526e-03 
 7.440777e-06  0.000000e+00  7.440777e-06  5.845551e-03 
 7.490777e-06  0.000000e+00  7.490777e-06  5.849411e-03 
 7.540777e-06  0.000000e+00  7.540777e-06  5.845663e-03 
 7.590777e-06  0.000000e+00  7.590777e-06  5.849302e-03 
 7.640777e-06  0.000000e+00  7.640777e-06  5.845768e-03 
 7.690777e-06  0.000000e+00  7.690777e-06  5.849199e-03 
 7.740777e-06  0.000000e+00  7.740777e-06  5.845867e-03 
 7.790777e-06  0.000000e+00  7.790777e-06  5.849102e-03 
 7.840777e-06  0.000000e+00  7.840777e-06  5.845961e-03 
 7.890777e-06  0.000000e+00  7.890777e-06  5.849011e-03 
 7.940777e-06  0.000000e+00  7.940777e-06  5.846049e-03 
 7.990777e-06  0.000000e+00  7.990777e-06  5.848925e-03 
 8.040777e-06  0.000000e+00  8.040777e-06  5.846132e-03 
 8.090777e-06  0.000000e+00  8.090777e-06  5.848843e-03 
 8.140777e-06  0.000000e+00  8.140777e-06  5.846211e-03 
 8.190777e-06  0.000000e+00  8.190777e-06  5.848767e-03 
 8.240777e-06  0.000000e+00  8.240777e-06  5.846285e-03 
 8.290777e-06  0.000000e+00  8.290777e-06  5.848694e-03 
 8.340777e-06  0.000000e+00  8.340777e-06  5.846355e-03 
 8.390777e-06  0.000000e+00  8.390777e-06  5.848626e-03 
 8.440777e-06  0.000000e+00  8.440777e-06  5.846421e-03 
 8.490777e-06  0.000000e+00  8.490777e-06  5.848562e-03 
 8.540777e-06  0.000000e+00  8.540777e-06  5.846483e-03 
 8.590777e-06  0.000000e+00  8.590777e-06  5.848501e-03 
 8.640777e-06  0.000000e+00  8.640777e-06  5.846542e-03 
 8.690777e-06  0.000000e+00  8.690777e-06  5.848444e-03 
 8.740777e-06  0.000000e+00  8.740777e-06  5.846597e-03 
 8.790777e-06  0.000000e+00  8.790777e-06  5.848390e-03 
 8.840777e-06  0.000000e+00  8.840777e-06  5.846649e-03 
 8.890777e-06  0.000000e+00  8.890777e-06  5.848340e-03 
 8.940777e-06  0.000000e+00  8.940777e-06  5.846698e-03 
 8.990777e-06  0.000000e+00  8.990777e-06  5.848292e-03 
 9.040777e-06  0.000000e+00  9.040777e-06  5.846745e-03 
 9.090777e-06  0.000000e+00  9.090777e-06  5.848247e-03 
 9.140777e-06  0.000000e+00  9.140777e-06  5.846788e-03 
 9.190777e-06  0.000000e+00  9.190777e-06  5.848204e-03 
 9.240777e-06  0.000000e+00  9.240777e-06  5.846829e-03 
 9.290777e-06  0.000000e+00  9.290777e-06  5.848164e-03 
 9.340777e-06  0.000000e+00  9.340777e-06  5.846868e-03 
 9.390777e-06  0.000000e+00  9.390777e-06  5.848126e-03 
 9.440777e-06  0.000000e+00  9.440777e-06  5.846905e-03 
 9.490777e-06  0.000000e+00  9.490777e-06  5.848091e-03 
 9.540777e-06  0.000000e+00  9.540777e-06  5.846939e-03 
 9.590777e-06  0.000000e+00  9.590777e-06  5.848057e-03 
 9.640777e-06  0.000000e+00  9.640777e-06  5.846972e-03 
 9.690777e-06  0.000000e+00  9.690777e-06  5.848025e-03 
 9.740777e-06  0.000000e+00  9.740777e-06  5.847003e-03 
 9.790777e-06  0.000000e+00  9.790777e-06  5.847995e-03 
 9.840777e-06  0.000000e+00  9.840777e-06  5.847032e-03 
 9.890777e-06  0.000000e+00  9.890777e-06  5.847967e-03 
 9.940777e-06  0.000000e+00  9.940777e-06  5.847059e-03 
 9.990777e-06  0.000000e+00  9.990777e-06  5.847941e-03 
 1.000000e-05  0.000000e+00  1.000000e-05  5.847137e-03 
