 1.000000e+00  4.033397e+01  1.000000e+00 -9.935004e-06 
 1.002305e+00  4.033397e+01  1.002305e+00 -5.705460e-04 
 1.004616e+00  4.033397e+01  1.004616e+00 -5.718612e-04 
 1.006932e+00  4.033397e+01  1.006932e+00 -5.731795e-04 
 1.009253e+00  4.033397e+01  1.009253e+00 -5.745008e-04 
 1.011579e+00  4.033397e+01  1.011579e+00 -5.758252e-04 
 1.013911e+00  4.033397e+01  1.013911e+00 -5.771526e-04 
 1.016249e+00  4.033397e+01  1.016249e+00 -5.784831e-04 
 1.018591e+00  4.033397e+01  1.018591e+00 -5.798166e-04 
 1.020939e+00  4.033397e+01  1.020939e+00 -5.811532e-04 
 1.023293e+00  4.033397e+01  1.023293e+00 -5.824929e-04 
 1.025652e+00  4.033397e+01  1.025652e+00 -5.838357e-04 
 1.028016e+00  4.033397e+01  1.028016e+00 -5.851816e-04 
 1.030386e+00  4.033397e+01  1.030386e+00 -5.865306e-04 
 1.032761e+00  4.033397e+01  1.032761e+00 -5.878827e-04 
 1.035142e+00  4.033397e+01  1.035142e+00 -5.892379e-04 
 1.037528e+00  4.033397e+01  1.037528e+00 -5.905962e-04 
 1.039920e+00  4.033397e+01  1.039920e+00 -5.919577e-04 
 1.042317e+00  4.033397e+01  1.042317e+00 -5.933223e-04 
 1.044720e+00  4.033397e+01  1.044720e+00 -5.946900e-04 
 1.047129e+00  4.033397e+01  1.047129e+00 -5.960609e-04 
 1.049542e+00  4.033397e+01  1.049542e+00 -5.974350e-04 
 1.051962e+00  4.033397e+01  1.051962e+00 -5.988122e-04 
 1.054387e+00  4.033397e+01  1.054387e+00 -6.001926e-04 
 1.056818e+00  4.033397e+01  1.056818e+00 -6.015762e-04 
 1.059254e+00  4.033397e+01  1.059254e+00 -6.029630e-04 
 1.061696e+00  4.033397e+01  1.061696e+00 -6.043530e-04 
 1.064143e+00  4.033397e+01  1.064143e+00 -6.057461e-04 
 1.066596e+00  4.033397e+01  1.066596e+00 -6.071425e-04 
 1.069055e+00  4.033397e+01  1.069055e+00 -6.085421e-04 
 1.071519e+00  4.033397e+01  1.071519e+00 -6.099450e-04 
 1.073989e+00  4.033397e+01  1.073989e+00 -6.113510e-04 
 1.076465e+00  4.033397e+01  1.076465e+00 -6.127604e-04 
 1.078947e+00  4.033397e+01  1.078947e+00 -6.141729e-04 
 1.081434e+00  4.033397e+01  1.081434e+00 -6.155887e-04 
 1.083927e+00  4.033397e+01  1.083927e+00 -6.170078e-04 
 1.086426e+00  4.033397e+01  1.086426e+00 -6.184302e-04 
 1.088930e+00  4.033397e+01  1.088930e+00 -6.198558e-04 
 1.091440e+00  4.033397e+01  1.091440e+00 -6.212847e-04 
 1.093956e+00  4.033397e+01  1.093956e+00 -6.227169e-04 
 1.096478e+00  4.033397e+01  1.096478e+00 -6.241524e-04 
 1.099006e+00  4.033397e+01  1.099006e+00 -6.255912e-04 
 1.101539e+00  4.033397e+01  1.101539e+00 -6.270334e-04 
 1.104079e+00  4.033397e+01  1.104079e+00 -6.284788e-04 
 1.106624e+00  4.033397e+01  1.106624e+00 -6.299276e-04 
 1.109175e+00  4.033397e+01  1.109175e+00 -6.313798e-04 
 1.111732e+00  4.033397e+01  1.111732e+00 -6.328352e-04 
 1.114295e+00  4.033397e+01  1.114295e+00 -6.342941e-04 
 1.116863e+00  4.033397e+01  1.116863e+00 -6.357563e-04 
 1.119438e+00  4.033397e+01  1.119438e+00 -6.372218e-04 
 1.122018e+00  4.033397e+01  1.122018e+00 -6.386908e-04 
 1.124605e+00  4.033397e+01  1.124605e+00 -6.401631e-04 
 1.127197e+00  4.033397e+01  1.127197e+00 -6.416389e-04 
 1.129796e+00  4.033397e+01  1.129796e+00 -6.431180e-04 
 1.132400e+00  4.033397e+01  1.132400e+00 -6.446005e-04 
 1.135011e+00  4.033397e+01  1.135011e+00 -6.460865e-04 
 1.137627e+00  4.033397e+01  1.137627e+00 -6.475759e-04 
 1.140250e+00  4.033397e+01  1.140250e+00 -6.490687e-04 
 1.142878e+00  4.033397e+01  1.142878e+00 -6.505649e-04 
 1.145513e+00  4.033397e+01  1.145513e+00 -6.520647e-04 
 1.148154e+00  4.033397e+01  1.148154e+00 -6.535678e-04 
 1.150800e+00  4.033397e+01  1.150800e+00 -6.550744e-04 
 1.153453e+00  4.033397e+01  1.153453e+00 -6.565845e-04 
 1.156112e+00  4.033397e+01  1.156112e+00 -6.580981e-04 
 1.158777e+00  4.033397e+01  1.158777e+00 -6.596152e-04 
 1.161449e+00  4.033397e+01  1.161449e+00 -6.611358e-04 
 1.164126e+00  4.033397e+01  1.164126e+00 -6.626599e-04 
 1.166810e+00  4.033397e+01  1.166810e+00 -6.641874e-04 
 1.169499e+00  4.033397e+01  1.169499e+00 -6.657185e-04 
 1.172195e+00  4.033397e+01  1.172195e+00 -6.672532e-04 
 1.174898e+00  4.033397e+01  1.174898e+00 -6.687914e-04 
 1.177606e+00  4.033397e+01  1.177606e+00 -6.703331e-04 
 1.180321e+00  4.033397e+01  1.180321e+00 -6.718784e-04 
 1.183042e+00  4.033397e+01  1.183042e+00 -6.734272e-04 
 1.185769e+00  4.033397e+01  1.185769e+00 -6.749796e-04 
 1.188502e+00  4.033397e+01  1.188502e+00 -6.765356e-04 
 1.191242e+00  4.033397e+01  1.191242e+00 -6.780952e-04 
 1.193988e+00  4.033397e+01  1.193988e+00 -6.796584e-04 
 1.196741e+00  4.033397e+01  1.196741e+00 -6.812251e-04 
 1.199499e+00  4.033397e+01  1.199499e+00 -6.827955e-04 
 1.202264e+00  4.033397e+01  1.202264e+00 -6.843695e-04 
 1.205036e+00  4.033397e+01  1.205036e+00 -6.859472e-04 
 1.207814e+00  4.033397e+01  1.207814e+00 -6.875284e-04 
 1.210598e+00  4.033397e+01  1.210598e+00 -6.891133e-04 
 1.213389e+00  4.033397e+01  1.213389e+00 -6.907019e-04 
 1.216186e+00  4.033397e+01  1.216186e+00 -6.922941e-04 
 1.218990e+00  4.033397e+01  1.218990e+00 -6.938900e-04 
 1.221800e+00  4.033397e+01  1.221800e+00 -6.954896e-04 
 1.224616e+00  4.033397e+01  1.224616e+00 -6.970929e-04 
 1.227439e+00  4.033397e+01  1.227439e+00 -6.986999e-04 
 1.230269e+00  4.033397e+01  1.230269e+00 -7.003105e-04 
 1.233105e+00  4.033397e+01  1.233105e+00 -7.019249e-04 
 1.235947e+00  4.033397e+01  1.235947e+00 -7.035430e-04 
 1.238797e+00  4.033397e+01  1.238797e+00 -7.051649e-04 
 1.241652e+00  4.033397e+01  1.241652e+00 -7.067904e-04 
 1.244515e+00  4.033397e+01  1.244515e+00 -7.084197e-04 
 1.247384e+00  4.033397e+01  1.247384e+00 -7.100528e-04 
 1.250259e+00  4.033397e+01  1.250259e+00 -7.116897e-04 
 1.253141e+00  4.033397e+01  1.253141e+00 -7.133303e-04 
 1.256030e+00  4.033397e+01  1.256030e+00 -7.149747e-04 
 1.258925e+00  4.033397e+01  1.258925e+00 -7.166229e-04 
 1.261828e+00  4.033397e+01  1.261828e+00 -7.182748e-04 
 1.264736e+00  4.033397e+01  1.264736e+00 -7.199306e-04 
 1.267652e+00  4.033397e+01  1.267652e+00 -7.215903e-04 
 1.270574e+00  4.033397e+01  1.270574e+00 -7.232537e-04 
 1.273503e+00  4.033397e+01  1.273503e+00 -7.249210e-04 
 1.276439e+00  4.033397e+01  1.276439e+00 -7.265921e-04 
 1.279381e+00  4.033397e+01  1.279381e+00 -7.282670e-04 
 1.282331e+00  4.033397e+01  1.282331e+00 -7.299459e-04 
 1.285287e+00  4.033397e+01  1.285287e+00 -7.316286e-04 
 1.288250e+00  4.033397e+01  1.288250e+00 -7.333152e-04 
 1.291219e+00  4.033397e+01  1.291219e+00 -7.350056e-04 
 1.294196e+00  4.033397e+01  1.294196e+00 -7.367000e-04 
 1.297179e+00  4.033397e+01  1.297179e+00 -7.383982e-04 
 1.300170e+00  4.033397e+01  1.300170e+00 -7.401004e-04 
 1.303167e+00  4.033397e+01  1.303167e+00 -7.418065e-04 
 1.306171e+00  4.033397e+01  1.306171e+00 -7.435166e-04 
 1.309182e+00  4.033397e+01  1.309182e+00 -7.452306e-04 
 1.312200e+00  4.033397e+01  1.312200e+00 -7.469485e-04 
 1.315225e+00  4.033397e+01  1.315225e+00 -7.486704e-04 
 1.318257e+00  4.033397e+01  1.318257e+00 -7.503963e-04 
 1.321296e+00  4.033397e+01  1.321296e+00 -7.521261e-04 
 1.324342e+00  4.033397e+01  1.324342e+00 -7.538599e-04 
 1.327394e+00  4.033397e+01  1.327394e+00 -7.555978e-04 
 1.330454e+00  4.033397e+01  1.330454e+00 -7.573396e-04 
 1.333521e+00  4.033397e+01  1.333521e+00 -7.590854e-04 
 1.336596e+00  4.033397e+01  1.336596e+00 -7.608353e-04 
 1.339677e+00  4.033397e+01  1.339677e+00 -7.625892e-04 
 1.342765e+00  4.033397e+01  1.342765e+00 -7.643472e-04 
 1.345860e+00  4.033397e+01  1.345860e+00 -7.661092e-04 
 1.348963e+00  4.033397e+01  1.348963e+00 -7.678752e-04 
 1.352073e+00  4.033397e+01  1.352073e+00 -7.696454e-04 
 1.355189e+00  4.033397e+01  1.355189e+00 -7.714196e-04 
 1.358313e+00  4.033397e+01  1.358313e+00 -7.731979e-04 
 1.361445e+00  4.033397e+01  1.361445e+00 -7.749803e-04 
 1.364583e+00  4.033397e+01  1.364583e+00 -7.767668e-04 
 1.367729e+00  4.033397e+01  1.367729e+00 -7.785574e-04 
 1.370882e+00  4.033397e+01  1.370882e+00 -7.803522e-04 
 1.374042e+00  4.033397e+01  1.374042e+00 -7.821511e-04 
 1.377209e+00  4.033397e+01  1.377209e+00 -7.839541e-04 
 1.380384e+00  4.033397e+01  1.380384e+00 -7.857613e-04 
 1.383566e+00  4.033397e+01  1.383566e+00 -7.875727e-04 
 1.386756e+00  4.033397e+01  1.386756e+00 -7.893883e-04 
 1.389953e+00  4.033397e+01  1.389953e+00 -7.912080e-04 
 1.393157e+00  4.033397e+01  1.393157e+00 -7.930319e-04 
 1.396368e+00  4.033397e+01  1.396368e+00 -7.948600e-04 
 1.399587e+00  4.033397e+01  1.399587e+00 -7.966924e-04 
 1.402814e+00  4.033397e+01  1.402814e+00 -7.985289e-04 
 1.406048e+00  4.033397e+01  1.406048e+00 -8.003697e-04 
 1.409289e+00  4.033397e+01  1.409289e+00 -8.022148e-04 
 1.412538e+00  4.033397e+01  1.412538e+00 -8.040641e-04 
 1.415794e+00  4.033397e+01  1.415794e+00 -8.059176e-04 
 1.419058e+00  4.033397e+01  1.419058e+00 -8.077755e-04 
 1.422329e+00  4.033397e+01  1.422329e+00 -8.096376e-04 
 1.425608e+00  4.033397e+01  1.425608e+00 -8.115040e-04 
 1.428894e+00  4.033397e+01  1.428894e+00 -8.133747e-04 
 1.432188e+00  4.033397e+01  1.432188e+00 -8.152497e-04 
 1.435489e+00  4.033397e+01  1.435489e+00 -8.171291e-04 
 1.438799e+00  4.033397e+01  1.438799e+00 -8.190127e-04 
 1.442115e+00  4.033397e+01  1.442115e+00 -8.209008e-04 
 1.445440e+00  4.033397e+01  1.445440e+00 -8.227931e-04 
 1.448772e+00  4.033397e+01  1.448772e+00 -8.246899e-04 
 1.452112e+00  4.033397e+01  1.452112e+00 -8.265910e-04 
 1.455459e+00  4.033397e+01  1.455459e+00 -8.284965e-04 
 1.458814e+00  4.033397e+01  1.458814e+00 -8.304063e-04 
 1.462177e+00  4.033397e+01  1.462177e+00 -8.323206e-04 
 1.465548e+00  4.033397e+01  1.465548e+00 -8.342393e-04 
 1.468926e+00  4.033397e+01  1.468926e+00 -8.361624e-04 
 1.472313e+00  4.033397e+01  1.472313e+00 -8.380900e-04 
 1.475707e+00  4.033397e+01  1.475707e+00 -8.400220e-04 
 1.479108e+00  4.033397e+01  1.479108e+00 -8.419584e-04 
 1.482518e+00  4.033397e+01  1.482518e+00 -8.438994e-04 
 1.485936e+00  4.033397e+01  1.485936e+00 -8.458448e-04 
 1.489361e+00  4.033397e+01  1.489361e+00 -8.477946e-04 
 1.492794e+00  4.033397e+01  1.492794e+00 -8.497490e-04 
 1.496236e+00  4.033397e+01  1.496236e+00 -8.517079e-04 
 1.499685e+00  4.033397e+01  1.499685e+00 -8.536713e-04 
 1.503142e+00  4.033397e+01  1.503142e+00 -8.556392e-04 
 1.506607e+00  4.033397e+01  1.506607e+00 -8.576116e-04 
 1.510080e+00  4.033397e+01  1.510080e+00 -8.595886e-04 
 1.513561e+00  4.033397e+01  1.513561e+00 -8.615702e-04 
 1.517050e+00  4.033397e+01  1.517050e+00 -8.635563e-04 
 1.520548e+00  4.033397e+01  1.520548e+00 -8.655470e-04 
 1.524053e+00  4.033397e+01  1.524053e+00 -8.675423e-04 
 1.527566e+00  4.033397e+01  1.527566e+00 -8.695422e-04 
 1.531087e+00  4.033397e+01  1.531087e+00 -8.715467e-04 
 1.534617e+00  4.033397e+01  1.534617e+00 -8.735558e-04 
 1.538155e+00  4.033397e+01  1.538155e+00 -8.755696e-04 
 1.541700e+00  4.033397e+01  1.541700e+00 -8.775880e-04 
 1.545254e+00  4.033397e+01  1.545254e+00 -8.796110e-04 
 1.548817e+00  4.033397e+01  1.548817e+00 -8.816387e-04 
 1.552387e+00  4.033397e+01  1.552387e+00 -8.836711e-04 
 1.555966e+00  4.033397e+01  1.555966e+00 -8.857082e-04 
 1.559553e+00  4.033397e+01  1.559553e+00 -8.877500e-04 
 1.563148e+00  4.033397e+01  1.563148e+00 -8.897964e-04 
 1.566751e+00  4.033397e+01  1.566751e+00 -8.918476e-04 
 1.570363e+00  4.033397e+01  1.570363e+00 -8.939035e-04 
 1.573983e+00  4.033397e+01  1.573983e+00 -8.959642e-04 
 1.577611e+00  4.033397e+01  1.577611e+00 -8.980296e-04 
 1.581248e+00  4.033397e+01  1.581248e+00 -9.000998e-04 
 1.584893e+00  4.033397e+01  1.584893e+00 -9.021747e-04 
 1.588547e+00  4.033397e+01  1.588547e+00 -9.042545e-04 
 1.592209e+00  4.033397e+01  1.592209e+00 -9.063390e-04 
 1.595879e+00  4.033397e+01  1.595879e+00 -9.084283e-04 
 1.599558e+00  4.033397e+01  1.599558e+00 -9.105224e-04 
 1.603245e+00  4.033397e+01  1.603245e+00 -9.126214e-04 
 1.606941e+00  4.033397e+01  1.606941e+00 -9.147252e-04 
 1.610646e+00  4.033397e+01  1.610646e+00 -9.168339e-04 
 1.614359e+00  4.033397e+01  1.614359e+00 -9.189474e-04 
 1.618080e+00  4.033397e+01  1.618080e+00 -9.210658e-04 
 1.621810e+00  4.033397e+01  1.621810e+00 -9.231891e-04 
 1.625549e+00  4.033397e+01  1.625549e+00 -9.253172e-04 
 1.629296e+00  4.033397e+01  1.629296e+00 -9.274503e-04 
 1.633052e+00  4.033397e+01  1.633052e+00 -9.295883e-04 
 1.636817e+00  4.033397e+01  1.636817e+00 -9.317312e-04 
 1.640590e+00  4.033397e+01  1.640590e+00 -9.338791e-04 
 1.644372e+00  4.033397e+01  1.644372e+00 -9.360319e-04 
 1.648162e+00  4.033397e+01  1.648162e+00 -9.381897e-04 
 1.651962e+00  4.033397e+01  1.651962e+00 -9.403524e-04 
 1.655770e+00  4.033397e+01  1.655770e+00 -9.425202e-04 
 1.659587e+00  4.033397e+01  1.659587e+00 -9.446929e-04 
 1.663413e+00  4.033397e+01  1.663413e+00 -9.468707e-04 
 1.667247e+00  4.033397e+01  1.667247e+00 -9.490534e-04 
 1.671091e+00  4.033397e+01  1.671091e+00 -9.512412e-04 
 1.674943e+00  4.033397e+01  1.674943e+00 -9.534341e-04 
 1.678804e+00  4.033397e+01  1.678804e+00 -9.556319e-04 
 1.682674e+00  4.033397e+01  1.682674e+00 -9.578349e-04 
 1.686553e+00  4.033397e+01  1.686553e+00 -9.600429e-04 
 1.690441e+00  4.033397e+01  1.690441e+00 -9.622561e-04 
 1.694338e+00  4.033397e+01  1.694338e+00 -9.644743e-04 
 1.698244e+00  4.033397e+01  1.698244e+00 -9.666976e-04 
 1.702159e+00  4.033397e+01  1.702159e+00 -9.689261e-04 
 1.706082e+00  4.033397e+01  1.706082e+00 -9.711597e-04 
 1.710015e+00  4.033397e+01  1.710015e+00 -9.733985e-04 
 1.713957e+00  4.033397e+01  1.713957e+00 -9.756424e-04 
 1.717908e+00  4.033397e+01  1.717908e+00 -9.778915e-04 
 1.721869e+00  4.033397e+01  1.721869e+00 -9.801457e-04 
 1.725838e+00  4.033397e+01  1.725838e+00 -9.824052e-04 
 1.729816e+00  4.033397e+01  1.729816e+00 -9.846699e-04 
 1.733804e+00  4.033397e+01  1.733804e+00 -9.869398e-04 
 1.737801e+00  4.033397e+01  1.737801e+00 -9.892149e-04 
 1.741807e+00  4.033397e+01  1.741807e+00 -9.914953e-04 
 1.745822e+00  4.033397e+01  1.745822e+00 -9.937809e-04 
 1.749847e+00  4.033397e+01  1.749847e+00 -9.960718e-04 
 1.753881e+00  4.033397e+01  1.753881e+00 -9.983680e-04 
 1.757924e+00  4.033397e+01  1.757924e+00 -1.000669e-03 
 1.761976e+00  4.033397e+01  1.761976e+00 -1.002976e-03 
 1.766038e+00  4.033397e+01  1.766038e+00 -1.005288e-03 
 1.770109e+00  4.033397e+01  1.770109e+00 -1.007606e-03 
 1.774189e+00  4.033397e+01  1.774189e+00 -1.009929e-03 
 1.778279e+00  4.033397e+01  1.778279e+00 -1.012257e-03 
