 1.000000e+00  8.896666e-05 -1.102865e-09 
 1.002305e+00  8.896666e-05 -1.105407e-09 
 1.004616e+00  8.896666e-05 -1.107955e-09 
 1.006932e+00  8.896666e-05 -1.110509e-09 
 1.009253e+00  8.896666e-05 -1.113069e-09 
 1.011579e+00  8.896666e-05 -1.115635e-09 
 1.013911e+00  8.896666e-05 -1.118207e-09 
 1.016249e+00  8.896666e-05 -1.120785e-09 
 1.018591e+00  8.896666e-05 -1.123368e-09 
 1.020939e+00  8.896666e-05 -1.125958e-09 
 1.023293e+00  8.896666e-05 -1.128554e-09 
 1.025652e+00  8.896666e-05 -1.131155e-09 
 1.028016e+00  8.896666e-05 -1.133763e-09 
 1.030386e+00  8.896666e-05 -1.136376e-09 
 1.032761e+00  8.896666e-05 -1.138996e-09 
 1.035142e+00  8.896666e-05 -1.141622e-09 
 1.037528e+00  8.896666e-05 -1.144253e-09 
 1.039920e+00  8.896666e-05 -1.146891e-09 
 1.042317e+00  8.896666e-05 -1.149535e-09 
 1.044720e+00  8.896666e-05 -1.152185e-09 
 1.047129e+00  8.896666e-05 -1.154841e-09 
 1.049542e+00  8.896666e-05 -1.157503e-09 
 1.051962e+00  8.896666e-05 -1.160171e-09 
 1.054387e+00  8.896666e-05 -1.162846e-09 
 1.056818e+00  8.896666e-05 -1.165527e-09 
 1.059254e+00  8.896666e-05 -1.168213e-09 
 1.061696e+00  8.896666e-05 -1.170906e-09 
 1.064143e+00  8.896666e-05 -1.173606e-09 
 1.066596e+00  8.896666e-05 -1.176311e-09 
 1.069055e+00  8.896666e-05 -1.179023e-09 
 1.071519e+00  8.896666e-05 -1.181741e-09 
 1.073989e+00  8.896666e-05 -1.184465e-09 
 1.076465e+00  8.896666e-05 -1.187195e-09 
 1.078947e+00  8.896666e-05 -1.189932e-09 
 1.081434e+00  8.896666e-05 -1.192675e-09 
 1.083927e+00  8.896666e-05 -1.195425e-09 
 1.086426e+00  8.896666e-05 -1.198180e-09 
 1.088930e+00  8.896666e-05 -1.200942e-09 
 1.091440e+00  8.896666e-05 -1.203711e-09 
 1.093956e+00  8.896666e-05 -1.206486e-09 
 1.096478e+00  8.896666e-05 -1.209267e-09 
 1.099006e+00  8.896666e-05 -1.212055e-09 
 1.101539e+00  8.896666e-05 -1.214849e-09 
 1.104079e+00  8.896666e-05 -1.217649e-09 
 1.106624e+00  8.896666e-05 -1.220456e-09 
 1.109175e+00  8.896666e-05 -1.223270e-09 
 1.111732e+00  8.896666e-05 -1.226090e-09 
 1.114295e+00  8.896666e-05 -1.228916e-09 
 1.116863e+00  8.896666e-05 -1.231749e-09 
 1.119438e+00  8.896666e-05 -1.234588e-09 
 1.122018e+00  8.896666e-05 -1.237434e-09 
 1.124605e+00  8.896666e-05 -1.240287e-09 
 1.127197e+00  8.896666e-05 -1.243146e-09 
 1.129796e+00  8.896666e-05 -1.246012e-09 
 1.132400e+00  8.896666e-05 -1.248884e-09 
 1.135011e+00  8.896666e-05 -1.251763e-09 
 1.137627e+00  8.896666e-05 -1.254649e-09 
 1.140250e+00  8.896666e-05 -1.257541e-09 
 1.142878e+00  8.896666e-05 -1.260440e-09 
