 1.137627e+00 -8.019807e-01  6.306041e-08 
 1.140250e+00 -8.019807e-01  6.320578e-08 
 1.142878e+00 -8.019807e-01  6.335148e-08 
 1.145513e+00 -8.019807e-01  6.349752e-08 
 1.148154e+00 -8.019807e-01  6.364390e-08 
 1.150800e+00 -8.019807e-01  6.379061e-08 
 1.153453e+00 -8.019807e-01  6.393766e-08 
 1.156112e+00 -8.019807e-01  6.408506e-08 
 1.158777e+00 -8.019807e-01  6.423279e-08 
 1.161449e+00 -8.019807e-01  6.438086e-08 
 1.164126e+00 -8.019807e-01  6.452927e-08 
 1.166810e+00 -8.019807e-01  6.467803e-08 
 1.169499e+00 -8.019807e-01  6.482713e-08 
 1.172195e+00 -8.019807e-01  6.497657e-08 
 1.174898e+00 -8.019807e-01  6.512635e-08 
 1.177606e+00 -8.019807e-01  6.527649e-08 
 1.180321e+00 -8.019807e-01  6.542696e-08 
 1.183042e+00 -8.019807e-01  6.557779e-08 
 1.185769e+00 -8.019807e-01  6.572896e-08 
 1.188502e+00 -8.019807e-01  6.588048e-08 
 1.191242e+00 -8.019807e-01  6.603235e-08 
 1.193988e+00 -8.019807e-01  6.618457e-08 
 1.196741e+00 -8.019807e-01  6.633714e-08 
 1.199499e+00 -8.019807e-01  6.649007e-08 
 1.202264e+00 -8.019807e-01  6.664334e-08 
 1.205036e+00 -8.019807e-01  6.679697e-08 
 1.207814e+00 -8.019807e-01  6.695095e-08 
 1.210598e+00 -8.019807e-01  6.710529e-08 
 1.213389e+00 -8.019807e-01  6.725999e-08 
 1.216186e+00 -8.019807e-01  6.741504e-08 
 1.218990e+00 -8.019807e-01  6.757044e-08 
 1.221800e+00 -8.019807e-01  6.772621e-08 
 1.224616e+00 -8.019807e-01  6.788233e-08 
 1.227439e+00 -8.019807e-01  6.803882e-08 
 1.230269e+00 -8.019807e-01  6.819566e-08 
 1.233105e+00 -8.019807e-01  6.835287e-08 
 1.235947e+00 -8.019807e-01  6.851044e-08 
 1.238797e+00 -8.019807e-01  6.866837e-08 
 1.241652e+00 -8.019807e-01  6.882667e-08 
 1.244515e+00 -8.019807e-01  6.898533e-08 
 1.247384e+00 -8.019807e-01  6.914436e-08 
 1.250259e+00 -8.019807e-01  6.930376e-08 
 1.253141e+00 -8.019807e-01  6.946352e-08 
 1.256030e+00 -8.019807e-01  6.962365e-08 
 1.258925e+00 -8.019807e-01  6.978415e-08 
 1.261828e+00 -8.019807e-01  6.994501e-08 
 1.264736e+00 -8.019807e-01  7.010625e-08 
 1.267652e+00 -8.019807e-01  7.026787e-08 
 1.270574e+00 -8.019807e-01  7.042985e-08 
 1.273503e+00 -8.019807e-01  7.059221e-08 
 1.276439e+00 -8.019807e-01  7.075494e-08 
 1.279381e+00 -8.019807e-01  7.091805e-08 
 1.282331e+00 -8.019807e-01  7.108153e-08 
 1.285287e+00 -8.019807e-01  7.124539e-08 
 1.288250e+00 -8.019807e-01  7.140963e-08 
 1.291219e+00 -8.019807e-01  7.157424e-08 
 1.294196e+00 -8.019807e-01  7.173924e-08 
 1.297179e+00 -8.019807e-01  7.190462e-08 
 1.300170e+00 -8.019807e-01  7.207037e-08 
 1.303167e+00 -8.019807e-01  7.223651e-08 
 1.306171e+00 -8.019807e-01  7.240303e-08 
 1.309182e+00 -8.019807e-01  7.256994e-08 
 1.312200e+00 -8.019807e-01  7.273723e-08 
 1.315225e+00 -8.019807e-01  7.290491e-08 
 1.318257e+00 -8.019807e-01  7.307297e-08 
 1.321296e+00 -8.019807e-01  7.324142e-08 
 1.324342e+00 -8.019807e-01  7.341026e-08 
 1.327394e+00 -8.019807e-01  7.357949e-08 
 1.330454e+00 -8.019807e-01  7.374911e-08 
 1.333521e+00 -8.019807e-01  7.391912e-08 
 1.336596e+00 -8.019807e-01  7.408952e-08 
 1.339677e+00 -8.019807e-01  7.426031e-08 
 1.342765e+00 -8.019807e-01  7.443150e-08 
 1.345860e+00 -8.019807e-01  7.460308e-08 
 1.348963e+00 -8.019807e-01  7.477506e-08 
 1.352073e+00 -8.019807e-01  7.494743e-08 
 1.355189e+00 -8.019807e-01  7.512021e-08 
 1.358313e+00 -8.019807e-01  7.529338e-08 
 1.361445e+00 -8.019807e-01  7.546694e-08 
 1.364583e+00 -8.019807e-01  7.564091e-08 
 1.367729e+00 -8.019807e-01  7.581528e-08 
 1.370882e+00 -8.019807e-01  7.599006e-08 
 1.374042e+00 -8.019807e-01  7.616523e-08 
 1.377209e+00 -8.019807e-01  7.634081e-08 
 1.380384e+00 -8.019807e-01  7.651679e-08 
 1.383566e+00 -8.019807e-01  7.669318e-08 
 1.386756e+00 -8.019807e-01  7.686998e-08 
 1.389953e+00 -8.019807e-01  7.704718e-08 
 1.393157e+00 -8.019807e-01  7.722480e-08 
 1.396368e+00 -8.019807e-01  7.740282e-08 
 1.399587e+00 -8.019807e-01  7.758125e-08 
 1.402814e+00 -8.019807e-01  7.776009e-08 
 1.406048e+00 -8.019807e-01  7.793935e-08 
 1.409289e+00 -8.019807e-01  7.811902e-08 
 1.412538e+00 -8.019807e-01  7.829910e-08 
 1.415794e+00 -8.019807e-01  7.847960e-08 
 1.419058e+00 -8.019807e-01  7.866051e-08 
 1.422329e+00 -8.019807e-01  7.884184e-08 
 1.425608e+00 -8.019807e-01  7.902359e-08 
 1.428894e+00 -8.019807e-01  7.920576e-08 
 1.432188e+00 -8.019807e-01  7.938835e-08 
 1.435489e+00 -8.019807e-01  7.957136e-08 
 1.438799e+00 -8.019807e-01  7.975479e-08 
 1.442115e+00 -8.019807e-01  7.993864e-08 
 1.445440e+00 -8.019807e-01  8.012292e-08 
 1.448772e+00 -8.019807e-01  8.030762e-08 
 1.452112e+00 -8.019807e-01  8.049275e-08 
 1.455459e+00 -8.019807e-01  8.067831e-08 
 1.458814e+00 -8.019807e-01  8.086429e-08 
 1.462177e+00 -8.019807e-01  8.105070e-08 
 1.465548e+00 -8.019807e-01  8.123754e-08 
 1.468926e+00 -8.019807e-01  8.142481e-08 
 1.472313e+00 -8.019807e-01  8.161252e-08 
 1.475707e+00 -8.019807e-01  8.180065e-08 
 1.479108e+00 -8.019807e-01  8.198922e-08 
 1.482518e+00 -8.019807e-01  8.217823e-08 
 1.485936e+00 -8.019807e-01  8.236767e-08 
 1.489361e+00 -8.019807e-01  8.255754e-08 
 1.492794e+00 -8.019807e-01  8.274786e-08 
 1.496236e+00 -8.019807e-01  8.293861e-08 
 1.499685e+00 -8.019807e-01  8.312981e-08 
 1.503142e+00 -8.019807e-01  8.332144e-08 
 1.506607e+00 -8.019807e-01  8.351352e-08 
 1.510080e+00 -8.019807e-01  8.370603e-08 
 1.513561e+00 -8.019807e-01  8.389900e-08 
 1.517050e+00 -8.019807e-01  8.409240e-08 
 1.520548e+00 -8.019807e-01  8.428626e-08 
 1.524053e+00 -8.019807e-01  8.448056e-08 
 1.527566e+00 -8.019807e-01  8.467530e-08 
 1.531087e+00 -8.019807e-01  8.487050e-08 
 1.534617e+00 -8.019807e-01  8.506615e-08 
 1.538155e+00 -8.019807e-01  8.526225e-08 
 1.541700e+00 -8.019807e-01  8.545880e-08 
 1.545254e+00 -8.019807e-01  8.565580e-08 
 1.548817e+00 -8.019807e-01  8.585326e-08 
 1.552387e+00 -8.019807e-01  8.605117e-08 
 1.555966e+00 -8.019807e-01  8.624954e-08 
 1.559553e+00 -8.019807e-01  8.644836e-08 
 1.563148e+00 -8.019807e-01  8.664765e-08 
 1.566751e+00 -8.019807e-01  8.684739e-08 
 1.570363e+00 -8.019807e-01  8.704759e-08 
 1.573983e+00 -8.019807e-01  8.724826e-08 
 1.577611e+00 -8.019807e-01  8.744939e-08 
 1.581248e+00 -8.019807e-01  8.765098e-08 
 1.584893e+00 -8.019807e-01  8.785303e-08 
 1.588547e+00 -8.019807e-01  8.805556e-08 
 1.592209e+00 -8.019807e-01  8.825855e-08 
 1.595879e+00 -8.019807e-01  8.846200e-08 
 1.599558e+00 -8.019807e-01  8.866593e-08 
 1.603245e+00 -8.019807e-01  8.887032e-08 
 1.606941e+00 -8.019807e-01  8.907519e-08 
 1.610646e+00 -8.019807e-01  8.928053e-08 
 1.614359e+00 -8.019807e-01  8.948634e-08 
 1.618080e+00 -8.019807e-01  8.969263e-08 
 1.621810e+00 -8.019807e-01  8.989939e-08 
 1.625549e+00 -8.019807e-01  9.010663e-08 
 1.629296e+00 -8.019807e-01  9.031435e-08 
 1.633052e+00 -8.019807e-01  9.052255e-08 
 1.636817e+00 -8.019807e-01  9.073122e-08 
 1.640590e+00 -8.019807e-01  9.094038e-08 
 1.644372e+00 -8.019807e-01  9.115002e-08 
 1.648162e+00 -8.019807e-01  9.136014e-08 
 1.651962e+00 -8.019807e-01  9.157075e-08 
 1.655770e+00 -8.019807e-01  9.178184e-08 
 1.659587e+00 -8.019807e-01  9.199342e-08 
 1.663413e+00 -8.019807e-01  9.220549e-08 
 1.667247e+00 -8.019807e-01  9.241804e-08 
 1.671091e+00 -8.019807e-01  9.263109e-08 
 1.674943e+00 -8.019807e-01  9.284463e-08 
 1.678804e+00 -8.019807e-01  9.305865e-08 
 1.682674e+00 -8.019807e-01  9.327318e-08 
 1.686553e+00 -8.019807e-01  9.348819e-08 
 1.690441e+00 -8.019807e-01  9.370371e-08 
 1.694338e+00 -8.019807e-01  9.391972e-08 
 1.698244e+00 -8.019807e-01  9.413622e-08 
 1.702159e+00 -8.019807e-01  9.435323e-08 
 1.706082e+00 -8.019807e-01  9.457074e-08 
 1.710015e+00 -8.019807e-01  9.478874e-08 
 1.713957e+00 -8.019807e-01  9.500725e-08 
 1.717908e+00 -8.019807e-01  9.522627e-08 
 1.721869e+00 -8.019807e-01  9.544579e-08 
 1.725838e+00 -8.019807e-01  9.566581e-08 
 1.729816e+00 -8.019807e-01  9.588635e-08 
 1.733804e+00 -8.019807e-01  9.610739e-08 
 1.737801e+00 -8.019807e-01  9.632894e-08 
 1.741807e+00 -8.019807e-01  9.655100e-08 
 1.745822e+00 -8.019807e-01  9.677357e-08 
 1.749847e+00 -8.019807e-01  9.699666e-08 
 1.753881e+00 -8.019807e-01  9.722026e-08 
 1.757924e+00 -8.019807e-01  9.744437e-08 
 1.761976e+00 -8.019807e-01  9.766901e-08 
 1.766038e+00 -8.019807e-01  9.789416e-08 
 1.770109e+00 -8.019807e-01  9.811983e-08 
 1.774189e+00 -8.019807e-01  9.834602e-08 
 1.778279e+00 -8.019807e-01  9.857273e-08 
 1.782379e+00 -8.019807e-01  9.879996e-08 
 1.786488e+00 -8.019807e-01  9.902772e-08 
 1.790606e+00 -8.019807e-01  9.925600e-08 
 1.794734e+00 -8.019807e-01  9.948481e-08 
 1.798871e+00 -8.019807e-01  9.971414e-08 
 1.803018e+00 -8.019807e-01  9.994401e-08 
 1.807174e+00 -8.019807e-01  1.001744e-07 
 1.811340e+00 -8.019807e-01  1.004053e-07 
 1.815516e+00 -8.019807e-01  1.006368e-07 
 1.819701e+00 -8.019807e-01  1.008688e-07 
 1.823896e+00 -8.019807e-01  1.011013e-07 
 1.828100e+00 -8.019807e-01  1.013344e-07 
 1.832314e+00 -8.019807e-01  1.015680e-07 
 1.836538e+00 -8.019807e-01  1.018021e-07 
 1.840772e+00 -8.019807e-01  1.020368e-07 
 1.845015e+00 -8.019807e-01  1.022720e-07 
 1.849269e+00 -8.019807e-01  1.025078e-07 
 1.853532e+00 -8.019807e-01  1.027441e-07 
 1.857804e+00 -8.019807e-01  1.029809e-07 
 1.862087e+00 -8.019807e-01  1.032183e-07 
 1.866380e+00 -8.019807e-01  1.034563e-07 
 1.870682e+00 -8.019807e-01  1.036947e-07 
 1.874995e+00 -8.019807e-01  1.039338e-07 
 1.879317e+00 -8.019807e-01  1.041734e-07 
 1.883649e+00 -8.019807e-01  1.044135e-07 
 1.887991e+00 -8.019807e-01  1.046542e-07 
 1.892344e+00 -8.019807e-01  1.048955e-07 
 1.896706e+00 -8.019807e-01  1.051373e-07 
 1.901078e+00 -8.019807e-01  1.053797e-07 
 1.905461e+00 -8.019807e-01  1.056226e-07 
 1.909853e+00 -8.019807e-01  1.058661e-07 
 1.914256e+00 -8.019807e-01  1.061101e-07 
 1.918669e+00 -8.019807e-01  1.063547e-07 
 1.923092e+00 -8.019807e-01  1.065999e-07 
 1.927525e+00 -8.019807e-01  1.068456e-07 
 1.931968e+00 -8.019807e-01  1.070919e-07 
 1.936422e+00 -8.019807e-01  1.073388e-07 
 1.940886e+00 -8.019807e-01  1.075862e-07 
 1.945360e+00 -8.019807e-01  1.078343e-07 
 1.949845e+00 -8.019807e-01  1.080828e-07 
 1.954339e+00 -8.019807e-01  1.083320e-07 
 1.958845e+00 -8.019807e-01  1.085817e-07 
 1.963360e+00 -8.019807e-01  1.088320e-07 
 1.967886e+00 -8.019807e-01  1.090829e-07 
 1.972423e+00 -8.019807e-01  1.093344e-07 
 1.976970e+00 -8.019807e-01  1.095864e-07 
 1.981527e+00 -8.019807e-01  1.098390e-07 
 1.986095e+00 -8.019807e-01  1.100923e-07 
 1.990673e+00 -8.019807e-01  1.103460e-07 
 1.995262e+00 -8.019807e-01  1.106004e-07 
 1.999862e+00 -8.019807e-01  1.108554e-07 
 2.004472e+00 -8.019807e-01  1.111109e-07 
 2.009093e+00 -8.019807e-01  1.113671e-07 
 2.013724e+00 -8.019807e-01  1.116238e-07 
 2.018366e+00 -8.019807e-01  1.118811e-07 
 2.023019e+00 -8.019807e-01  1.121390e-07 
 2.027683e+00 -8.019807e-01  1.123975e-07 
 2.032357e+00 -8.019807e-01  1.126566e-07 
 2.037042e+00 -8.019807e-01  1.129163e-07 
 2.041738e+00 -8.019807e-01  1.131766e-07 
 2.046445e+00 -8.019807e-01  1.134375e-07 
 2.051162e+00 -8.019807e-01  1.136990e-07 
 2.055891e+00 -8.019807e-01  1.139611e-07 
 2.060630e+00 -8.019807e-01  1.142238e-07 
 2.065380e+00 -8.019807e-01  1.144872e-07 
 2.070141e+00 -8.019807e-01  1.147511e-07 
 2.074914e+00 -8.019807e-01  1.150156e-07 
 2.079697e+00 -8.019807e-01  1.152807e-07 
 2.084491e+00 -8.019807e-01  1.155465e-07 
 2.089296e+00 -8.019807e-01  1.158129e-07 
 2.094112e+00 -8.019807e-01  1.160798e-07 
 2.098940e+00 -8.019807e-01  1.163474e-07 
 2.103778e+00 -8.019807e-01  1.166156e-07 
 2.108628e+00 -8.019807e-01  1.168845e-07 
 2.113489e+00 -8.019807e-01  1.171539e-07 
 2.118361e+00 -8.019807e-01  1.174240e-07 
 2.123244e+00 -8.019807e-01  1.176947e-07 
 2.128139e+00 -8.019807e-01  1.179660e-07 
 2.133045e+00 -8.019807e-01  1.182379e-07 
 2.137962e+00 -8.019807e-01  1.185105e-07 
 2.142891e+00 -8.019807e-01  1.187837e-07 
 2.147830e+00 -8.019807e-01  1.190575e-07 
 2.152782e+00 -8.019807e-01  1.193320e-07 
 2.157744e+00 -8.019807e-01  1.196070e-07 
 2.162719e+00 -8.019807e-01  1.198828e-07 
 2.167704e+00 -8.019807e-01  1.201591e-07 
 2.172701e+00 -8.019807e-01  1.204361e-07 
 2.177710e+00 -8.019807e-01  1.207138e-07 
 2.182730e+00 -8.019807e-01  1.209920e-07 
 2.187762e+00 -8.019807e-01  1.212709e-07 
 2.192805e+00 -8.019807e-01  1.215505e-07 
 2.197860e+00 -8.019807e-01  1.218307e-07 
 2.202926e+00 -8.019807e-01  1.221116e-07 
 2.208005e+00 -8.019807e-01  1.223931e-07 
 2.213095e+00 -8.019807e-01  1.226752e-07 
 2.218196e+00 -8.019807e-01  1.229580e-07 
 2.223310e+00 -8.019807e-01  1.232414e-07 
 2.228435e+00 -8.019807e-01  1.235255e-07 
 2.233572e+00 -8.019807e-01  1.238103e-07 
 2.238721e+00 -8.019807e-01  1.240957e-07 
 2.243882e+00 -8.019807e-01  1.243818e-07 
 2.249055e+00 -8.019807e-01  1.246685e-07 
 2.254239e+00 -8.019807e-01  1.249559e-07 
 2.259436e+00 -8.019807e-01  1.252440e-07 
 2.264644e+00 -8.019807e-01  1.255327e-07 
 2.269865e+00 -8.019807e-01  1.258221e-07 
 2.275097e+00 -8.019807e-01  1.261121e-07 
 2.280342e+00 -8.019807e-01  1.264028e-07 
 2.285599e+00 -8.019807e-01  1.266942e-07 
 2.290868e+00 -8.019807e-01  1.269863e-07 
 2.296149e+00 -8.019807e-01  1.272790e-07 
 2.301442e+00 -8.019807e-01  1.275724e-07 
 2.306747e+00 -8.019807e-01  1.278665e-07 
 2.312065e+00 -8.019807e-01  1.281613e-07 
 2.317395e+00 -8.019807e-01  1.284567e-07 
 2.322737e+00 -8.019807e-01  1.287528e-07 
 2.328091e+00 -8.019807e-01  1.290496e-07 
 2.333458e+00 -8.019807e-01  1.293471e-07 
 2.338837e+00 -8.019807e-01  1.296453e-07 
 2.344229e+00 -8.019807e-01  1.299442e-07 
 2.349633e+00 -8.019807e-01  1.302437e-07 
 2.355049e+00 -8.019807e-01  1.305440e-07 
 2.360478e+00 -8.019807e-01  1.308449e-07 
 2.365920e+00 -8.019807e-01  1.311465e-07 
 2.371374e+00 -8.019807e-01  1.314488e-07 
 2.376840e+00 -8.019807e-01  1.317519e-07 
 2.382319e+00 -8.019807e-01  1.320556e-07 
 2.387811e+00 -8.019807e-01  1.323600e-07 
 2.393316e+00 -8.019807e-01  1.326651e-07 
 2.398833e+00 -8.019807e-01  1.329709e-07 
 2.404363e+00 -8.019807e-01  1.332775e-07 
 2.409905e+00 -8.019807e-01  1.335847e-07 
 2.415461e+00 -8.019807e-01  1.338927e-07 
 2.421029e+00 -8.019807e-01  1.342013e-07 
 2.426610e+00 -8.019807e-01  1.345107e-07 
 2.432204e+00 -8.019807e-01  1.348208e-07 
 2.437811e+00 -8.019807e-01  1.351316e-07 
 2.443431e+00 -8.019807e-01  1.354431e-07 
 2.449063e+00 -8.019807e-01  1.357553e-07 
 2.454709e+00 -8.019807e-01  1.360682e-07 
 2.460368e+00 -8.019807e-01  1.363819e-07 
 2.466039e+00 -8.019807e-01  1.366963e-07 
 2.471724e+00 -8.019807e-01  1.370114e-07 
 2.477422e+00 -8.019807e-01  1.373273e-07 
 2.483133e+00 -8.019807e-01  1.376438e-07 
 2.488857e+00 -8.019807e-01  1.379611e-07 
 2.494595e+00 -8.019807e-01  1.382792e-07 
 2.500345e+00 -8.019807e-01  1.385979e-07 
 2.506109e+00 -8.019807e-01  1.389174e-07 
 2.511886e+00 -8.019807e-01  1.392377e-07 
 2.517677e+00 -8.019807e-01  1.395587e-07 
 2.523481e+00 -8.019807e-01  1.398804e-07 
 2.529298e+00 -8.019807e-01  1.402028e-07 
 2.535129e+00 -8.019807e-01  1.405260e-07 
 2.540973e+00 -8.019807e-01  1.408500e-07 
 2.546830e+00 -8.019807e-01  1.411747e-07 
 2.552701e+00 -8.019807e-01  1.415001e-07 
 2.558586e+00 -8.019807e-01  1.418263e-07 
 2.564484e+00 -8.019807e-01  1.421532e-07 
 2.570396e+00 -8.019807e-01  1.424809e-07 
 2.576321e+00 -8.019807e-01  1.428094e-07 
 2.582260e+00 -8.019807e-01  1.431386e-07 
 2.588213e+00 -8.019807e-01  1.434686e-07 
 2.594179e+00 -8.019807e-01  1.437993e-07 
 2.600160e+00 -8.019807e-01  1.441308e-07 
 2.606154e+00 -8.019807e-01  1.444630e-07 
 2.612161e+00 -8.019807e-01  1.447961e-07 
 2.618183e+00 -8.019807e-01  1.451299e-07 
 2.624219e+00 -8.019807e-01  1.454644e-07 
 2.630268e+00 -8.019807e-01  1.457997e-07 
 2.636331e+00 -8.019807e-01  1.461358e-07 
 2.642409e+00 -8.019807e-01  1.464727e-07 
 2.648500e+00 -8.019807e-01  1.468104e-07 
 2.654606e+00 -8.019807e-01  1.471488e-07 
 2.660725e+00 -8.019807e-01  1.474880e-07 
 2.666859e+00 -8.019807e-01  1.478280e-07 
 2.673006e+00 -8.019807e-01  1.481688e-07 
 2.679168e+00 -8.019807e-01  1.485104e-07 
 2.685344e+00 -8.019807e-01  1.488527e-07 
 2.691535e+00 -8.019807e-01  1.491959e-07 
 2.697739e+00 -8.019807e-01  1.495398e-07 
 2.703958e+00 -8.019807e-01  1.498845e-07 
 2.710192e+00 -8.019807e-01  1.502300e-07 
 2.716439e+00 -8.019807e-01  1.505764e-07 
 2.722701e+00 -8.019807e-01  1.509235e-07 
 2.728978e+00 -8.019807e-01  1.512714e-07 
 2.735269e+00 -8.019807e-01  1.516201e-07 
 2.741574e+00 -8.019807e-01  1.519696e-07 
 2.747894e+00 -8.019807e-01  1.523199e-07 
 2.754229e+00 -8.019807e-01  1.526711e-07 
 2.760578e+00 -8.019807e-01  1.530230e-07 
 2.766942e+00 -8.019807e-01  1.533758e-07 
 2.773320e+00 -8.019807e-01  1.537293e-07 
 2.779713e+00 -8.019807e-01  1.540837e-07 
 2.786121e+00 -8.019807e-01  1.544389e-07 
 2.792544e+00 -8.019807e-01  1.547949e-07 
 2.798981e+00 -8.019807e-01  1.551518e-07 
 2.805434e+00 -8.019807e-01  1.555094e-07 
 2.811901e+00 -8.019807e-01  1.558679e-07 
 2.818383e+00 -8.019807e-01  1.562272e-07 
 2.824880e+00 -8.019807e-01  1.565874e-07 
 2.831392e+00 -8.019807e-01  1.569484e-07 
 2.837919e+00 -8.019807e-01  1.573102e-07 
 2.844461e+00 -8.019807e-01  1.576728e-07 
 2.851018e+00 -8.019807e-01  1.580363e-07 
 2.857591e+00 -8.019807e-01  1.584006e-07 
 2.864178e+00 -8.019807e-01  1.587657e-07 
 2.870781e+00 -8.019807e-01  1.591317e-07 
 2.877398e+00 -8.019807e-01  1.594986e-07 
 2.884032e+00 -8.019807e-01  1.598662e-07 
 2.890680e+00 -8.019807e-01  1.602348e-07 
 2.897344e+00 -8.019807e-01  1.606042e-07 
 2.904023e+00 -8.019807e-01  1.609744e-07 
 2.910717e+00 -8.019807e-01  1.613455e-07 
 2.917427e+00 -8.019807e-01  1.617174e-07 
 2.924152e+00 -8.019807e-01  1.620902e-07 
 2.930893e+00 -8.019807e-01  1.624639e-07 
 2.937650e+00 -8.019807e-01  1.628384e-07 
 2.944422e+00 -8.019807e-01  1.632138e-07 
 2.951209e+00 -8.019807e-01  1.635900e-07 
 2.958012e+00 -8.019807e-01  1.639671e-07 
 2.964831e+00 -8.019807e-01  1.643451e-07 
 2.971666e+00 -8.019807e-01  1.647240e-07 
 2.978516e+00 -8.019807e-01  1.651037e-07 
 2.985383e+00 -8.019807e-01  1.654843e-07 
 2.992265e+00 -8.019807e-01  1.658658e-07 
 2.999163e+00 -8.019807e-01  1.662481e-07 
 3.006076e+00 -8.019807e-01  1.666314e-07 
 3.013006e+00 -8.019807e-01  1.670155e-07 
 3.019952e+00 -8.019807e-01  1.674005e-07 
 3.026913e+00 -8.019807e-01  1.677864e-07 
 3.033891e+00 -8.019807e-01  1.681732e-07 
 3.040885e+00 -8.019807e-01  1.685609e-07 
 3.047895e+00 -8.019807e-01  1.689494e-07 
 3.054921e+00 -8.019807e-01  1.693389e-07 
 3.061963e+00 -8.019807e-01  1.697293e-07 
 3.069022e+00 -8.019807e-01  1.701205e-07 
 3.076097e+00 -8.019807e-01  1.705127e-07 
 3.083188e+00 -8.019807e-01  1.709058e-07 
 3.090295e+00 -8.019807e-01  1.712998e-07 
 3.097419e+00 -8.019807e-01  1.716947e-07 
 3.104560e+00 -8.019807e-01  1.720904e-07 
 3.111716e+00 -8.019807e-01  1.724872e-07 
 3.118890e+00 -8.019807e-01  1.728848e-07 
 3.126079e+00 -8.019807e-01  1.732833e-07 
 3.133286e+00 -8.019807e-01  1.736828e-07 
 3.140509e+00 -8.019807e-01  1.740832e-07 
 3.147748e+00 -8.019807e-01  1.744845e-07 
 3.155005e+00 -8.019807e-01  1.748867e-07 
 3.162278e+00 -8.019807e-01  1.752898e-07 
 3.169567e+00 -8.019807e-01  1.756939e-07 
 3.176874e+00 -8.019807e-01  1.760990e-07 
 3.184198e+00 -8.019807e-01  1.765049e-07 
 3.191538e+00 -8.019807e-01  1.769118e-07 
 3.198895e+00 -8.019807e-01  1.773196e-07 
 3.206269e+00 -8.019807e-01  1.777284e-07 
 3.213661e+00 -8.019807e-01  1.781381e-07 
 3.221069e+00 -8.019807e-01  1.785487e-07 
 3.228494e+00 -8.019807e-01  1.789603e-07 
 3.235937e+00 -8.019807e-01  1.793729e-07 
 3.243396e+00 -8.019807e-01  1.797864e-07 
 3.250873e+00 -8.019807e-01  1.802008e-07 
 3.258367e+00 -8.019807e-01  1.806162e-07 
 3.265878e+00 -8.019807e-01  1.810326e-07 
 3.273407e+00 -8.019807e-01  1.814499e-07 
 3.280953e+00 -8.019807e-01  1.818682e-07 
 3.288516e+00 -8.019807e-01  1.822874e-07 
