 1.000000e+00  8.753119e-03 -3.958934e-10 
 1.002305e+00  8.753119e-03 -3.968060e-10 
 1.004616e+00  8.753119e-03 -3.977208e-10 
 1.006932e+00  8.753119e-03 -3.986376e-10 
 1.009253e+00  8.753119e-03 -3.995566e-10 
 1.011579e+00  8.753119e-03 -4.004776e-10 
 1.013911e+00  8.753119e-03 -4.014008e-10 
 1.016249e+00  8.753119e-03 -4.023261e-10 
 1.018591e+00  8.753119e-03 -4.032536e-10 
 1.020939e+00  8.753119e-03 -4.041832e-10 
 1.023293e+00  8.753119e-03 -4.051149e-10 
 1.025652e+00  8.753119e-03 -4.060488e-10 
 1.028016e+00  8.753119e-03 -4.069849e-10 
 1.030386e+00  8.753119e-03 -4.079231e-10 
 1.032761e+00  8.753119e-03 -4.088634e-10 
 1.035142e+00  8.753119e-03 -4.098059e-10 
 1.037528e+00  8.753119e-03 -4.107507e-10 
 1.039920e+00  8.753119e-03 -4.116975e-10 
 1.042317e+00  8.753119e-03 -4.126466e-10 
 1.044720e+00  8.753119e-03 -4.135978e-10 
 1.047129e+00  8.753119e-03 -4.145513e-10 
 1.049542e+00  8.753119e-03 -4.155069e-10 
 1.051962e+00  8.753119e-03 -4.164648e-10 
 1.054387e+00  8.753119e-03 -4.174248e-10 
 1.056818e+00  8.753119e-03 -4.183871e-10 
 1.059254e+00  8.753119e-03 -4.193516e-10 
 1.061696e+00  8.753119e-03 -4.203183e-10 
 1.064143e+00  8.753119e-03 -4.212872e-10 
 1.066596e+00  8.753119e-03 -4.222584e-10 
 1.069055e+00  8.753119e-03 -4.232318e-10 
 1.071519e+00  8.753119e-03 -4.242074e-10 
 1.073989e+00  8.753119e-03 -4.251853e-10 
 1.076465e+00  8.753119e-03 -4.261655e-10 
 1.078947e+00  8.753119e-03 -4.271479e-10 
 1.081434e+00  8.753119e-03 -4.281326e-10 
 1.083927e+00  8.753119e-03 -4.291195e-10 
 1.086426e+00  8.753119e-03 -4.301087e-10 
 1.088930e+00  8.753119e-03 -4.311002e-10 
 1.091440e+00  8.753119e-03 -4.320940e-10 
 1.093956e+00  8.753119e-03 -4.330901e-10 
 1.096478e+00  8.753119e-03 -4.340885e-10 
 1.099006e+00  8.753119e-03 -4.350892e-10 
 1.101539e+00  8.753119e-03 -4.360921e-10 
 1.104079e+00  8.753119e-03 -4.370974e-10 
 1.106624e+00  8.753119e-03 -4.381051e-10 
 1.109175e+00  8.753119e-03 -4.391150e-10 
 1.111732e+00  8.753119e-03 -4.401273e-10 
 1.114295e+00  8.753119e-03 -4.411418e-10 
 1.116863e+00  8.753119e-03 -4.421588e-10 
 1.119438e+00  8.753119e-03 -4.431781e-10 
 1.122018e+00  8.753119e-03 -4.441997e-10 
 1.124605e+00  8.753119e-03 -4.452237e-10 
 1.127197e+00  8.753119e-03 -4.462500e-10 
 1.129796e+00  8.753119e-03 -4.472787e-10 
 1.132400e+00  8.753119e-03 -4.483098e-10 
 1.135011e+00  8.753119e-03 -4.493433e-10 
