-5.000000e+00  3.021751e-01 -5.000000e+00  2.500000e+00 
-4.900000e+00  3.019375e-01 -4.900000e+00  2.450000e+00 
-4.800000e+00  3.017563e-01 -4.800000e+00  2.400000e+00 
-4.700000e+00  3.016758e-01 -4.700000e+00  2.350000e+00 
-4.600000e+00  3.017835e-01 -4.600000e+00  2.300000e+00 
-4.500000e+00  3.026584e-01 -4.500000e+00  2.250000e+00 
-4.400000e+00  3.390528e-01 -4.400000e+00  2.200000e+00 
-4.300000e+00  6.880611e-01 -4.300000e+00  2.150000e+00 
-4.200000e+00  1.351739e+00 -4.200000e+00  2.100000e+00 
-4.100000e+00  2.523290e+00 -4.100000e+00  2.050000e+00 
-4.000000e+00  3.719842e+00 -4.000000e+00  2.000000e+00 
-3.900000e+00  3.743977e+00 -3.900000e+00  1.950000e+00 
-3.800000e+00  3.723714e+00 -3.800000e+00  1.900000e+00 
-3.700000e+00  3.686249e+00 -3.700000e+00  1.850000e+00 
-3.600000e+00  3.634461e+00 -3.600000e+00  1.800000e+00 
-3.500000e+00  3.571297e+00 -3.500000e+00  1.750000e+00 
-3.400000e+00  3.498029e+00 -3.400000e+00  1.700000e+00 
-3.300000e+00  3.417270e+00 -3.300000e+00  1.650000e+00 
-3.200000e+00  3.330243e+00 -3.200000e+00  1.600000e+00 
-3.100000e+00  3.237921e+00 -3.100000e+00  1.550000e+00 
-3.000000e+00  3.142161e+00 -3.000000e+00  1.500000e+00 
-2.900000e+00  3.044773e+00 -2.900000e+00  1.450000e+00 
-2.800000e+00  2.946675e+00 -2.800000e+00  1.400000e+00 
-2.700000e+00  2.848238e+00 -2.700000e+00  1.350000e+00 
-2.600000e+00  2.749620e+00 -2.600000e+00  1.300000e+00 
-2.500000e+00  2.650898e+00 -2.500000e+00  1.250000e+00 
-2.400000e+00  2.552111e+00 -2.400000e+00  1.200000e+00 
-2.300000e+00  2.453279e+00 -2.300000e+00  1.150000e+00 
-2.200000e+00  2.354416e+00 -2.200000e+00  1.100000e+00 
-2.100000e+00  2.255530e+00 -2.100000e+00  1.050000e+00 
-2.000000e+00  2.156627e+00 -2.000000e+00  1.000000e+00 
-1.900000e+00  2.057710e+00 -1.900000e+00  9.500000e-01 
-1.800000e+00  1.958781e+00 -1.800000e+00  9.000000e-01 
-1.700000e+00  1.859843e+00 -1.700000e+00  8.500000e-01 
-1.600000e+00  1.760898e+00 -1.600000e+00  8.000000e-01 
-1.500000e+00  1.661946e+00 -1.500000e+00  7.500000e-01 
-1.400000e+00  1.562988e+00 -1.400000e+00  7.000000e-01 
-1.300000e+00  1.464025e+00 -1.300000e+00  6.500000e-01 
-1.200000e+00  1.365059e+00 -1.200000e+00  6.000000e-01 
-1.100000e+00  1.266089e+00 -1.100000e+00  5.500000e-01 
-1.000000e+00  1.167116e+00 -1.000000e+00  5.000000e-01 
-9.000000e-01  1.068141e+00 -9.000000e-01  4.500000e-01 
-8.000000e-01  9.691642e-01 -8.000000e-01  4.000000e-01 
-7.000000e-01  8.701873e-01 -7.000000e-01  3.500000e-01 
-6.000000e-01  7.712114e-01 -6.000000e-01  3.000000e-01 
-5.000000e-01  6.722385e-01 -5.000000e-01  2.500000e-01 
-4.000000e-01  5.732724e-01 -4.000000e-01  2.000000e-01 
-3.000000e-01  4.743209e-01 -3.000000e-01  1.500000e-01 
-2.000000e-01  3.754044e-01 -2.000000e-01  1.000000e-01 
-1.000000e-01  2.766158e-01 -1.000000e-01  5.000000e-02 
-1.026956e-15  1.945611e-01 -1.026956e-15  5.134781e-16 
 1.000000e-01  1.765614e-01  1.000000e-01 -5.000000e-02 
 2.000000e-01  1.753516e-01  2.000000e-01 -1.000000e-01 
 3.000000e-01  1.742690e-01  3.000000e-01 -1.500000e-01 
 4.000000e-01  1.732216e-01  4.000000e-01 -2.000000e-01 
 5.000000e-01  1.721893e-01  5.000000e-01 -2.500000e-01 
 6.000000e-01  1.711637e-01  6.000000e-01 -3.000000e-01 
 7.000000e-01  1.701412e-01  7.000000e-01 -3.500000e-01 
 8.000000e-01  1.691195e-01  8.000000e-01 -4.000000e-01 
 9.000000e-01  1.680975e-01  9.000000e-01 -4.500000e-01 
 1.000000e+00  1.670740e-01  1.000000e+00 -5.000000e-01 
 1.100000e+00  1.660484e-01  1.100000e+00 -5.500000e-01 
 1.200000e+00  1.650201e-01  1.200000e+00 -6.000000e-01 
 1.300000e+00  1.639882e-01  1.300000e+00 -6.500000e-01 
 1.400000e+00  1.629523e-01  1.400000e+00 -7.000000e-01 
 1.500000e+00  1.619117e-01  1.500000e+00 -7.500000e-01 
 1.600000e+00  1.608654e-01  1.600000e+00 -8.000000e-01 
 1.700000e+00  1.598126e-01  1.700000e+00 -8.500000e-01 
 1.800000e+00  1.587520e-01  1.800000e+00 -9.000000e-01 
 1.900000e+00  1.576822e-01  1.900000e+00 -9.500000e-01 
 2.000000e+00  1.566012e-01  2.000000e+00 -1.000000e+00 
 2.100000e+00  1.555062e-01  2.100000e+00 -1.050000e+00 
 2.200000e+00  1.543937e-01  2.200000e+00 -1.100000e+00 
 2.300000e+00  1.532581e-01  2.300000e+00 -1.150000e+00 
 2.400000e+00  1.520916e-01  2.400000e+00 -1.200000e+00 
 2.500000e+00  1.508814e-01  2.500000e+00 -1.250000e+00 
 2.600000e+00  1.496065e-01  2.600000e+00 -1.300000e+00 
 2.700000e+00  1.482295e-01  2.700000e+00 -1.350000e+00 
 2.800000e+00  1.466773e-01  2.800000e+00 -1.400000e+00 
 2.900000e+00  1.447930e-01  2.900000e+00 -1.450000e+00 
 3.000000e+00  1.422048e-01  3.000000e+00 -1.500000e+00 
 3.100000e+00  1.380228e-01  3.100000e+00 -1.550000e+00 
 3.200000e+00  1.305726e-01  3.200000e+00 -1.600000e+00 
 3.300000e+00  1.181098e-01  3.300000e+00 -1.650000e+00 
 3.400000e+00  9.981686e-02  3.400000e+00 -1.700000e+00 
 3.500000e+00  7.545834e-02  3.500000e+00 -1.750000e+00 
 3.600000e+00  4.472432e-02  3.600000e+00 -1.800000e+00 
 3.700000e+00  7.359093e-03  3.700000e+00 -1.850000e+00 
 3.800000e+00 -3.592404e-02  3.800000e+00 -1.900000e+00 
 3.900000e+00 -8.310403e-02  3.900000e+00 -1.950000e+00 
 4.000000e+00 -1.321365e-01  4.000000e+00 -2.000000e+00 
 4.100000e+00 -1.818631e-01  4.100000e+00 -2.050000e+00 
 4.200000e+00 -2.317996e-01  4.200000e+00 -2.100000e+00 
 4.300000e+00 -2.817869e-01  4.300000e+00 -2.150000e+00 
 4.400000e+00 -3.317847e-01  4.400000e+00 -2.200000e+00 
 4.500000e+00 -3.817845e-01  4.500000e+00 -2.250000e+00 
 4.600000e+00 -4.317846e-01  4.600000e+00 -2.300000e+00 
 4.700000e+00 -4.817847e-01  4.700000e+00 -2.350000e+00 
